Application,ProcessID,SwapChainAddress,PresentRuntime,SyncInterval,PresentFlags,AllowsTearing,PresentMode,TimeInMs,MsBetweenSimulationStart,MsBetweenPresents,MsBetweenDisplayChange,MsInPresentAPI,MsRenderPresentLatency,MsUntilDisplayed,MsPCLatency,CPUStartTimeInMs,MsBetweenAppStart,MsCPUBusy,MsCPUWait,MsGPULatency,MsGPUTime,MsGPUBusy,MsGPUWait,MsAnimationError,AnimationTime,MsAllInputToPhotonLatency,MsClickToPhotonLatency
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,24878.0490,NA,8.42960000000000,8.69060000000000,0.31900000000000,2.39750000000000,2.3975,NA,24869.9298,8.4382,8.1192,0.3190,1.8261,8.6906,3.4637,5.2269,-0.5525,24869.9298,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,24887.5879,NA,9.53890000000000,10.01130000000000,0.44580000000000,2.86990000000000,2.8699,NA,24878.3680,9.6657,9.2199,0.4458,2.0785,10.0113,3.9443,6.0670,-1.5731,24878.3680,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,24896.3335,NA,8.74560000000000,8.30720000000000,0.43610000000000,2.43150000000000,2.4315,NA,24888.0337,8.7359,8.2998,0.4361,2.4241,8.3072,3.8016,4.5056,1.3585,24888.0337,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,24904.5506,NA,8.21710000000000,8.36660000000000,0.45360000000000,2.58100000000000,2.5810,NA,24896.7696,8.2346,7.7810,0.4536,1.9954,8.3666,4.0643,4.3023,0.3693,24896.7696,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,24912.3929,NA,7.84230000000000,7.94340000000000,0.31080000000000,2.68210000000000,2.6821,NA,24905.0042,7.6995,7.3887,0.3108,2.1274,7.9434,3.6987,4.2447,0.2912,24905.0042,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,24924.0526,NA,11.65970000000000,11.36250000000000,0.43180000000000,2.38490000000000,2.3849,NA,24912.7037,11.7807,11.3489,0.4318,2.3713,11.3625,3.6896,7.6729,-3.6630,24912.7037,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,24931.5444,NA,7.49180000000000,7.59050000000000,0.48130000000000,2.48360000000000,2.4836,NA,24924.4844,7.5413,7.0600,0.4813,1.9531,7.5905,3.5646,4.0259,4.1902,24924.4844,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,24940.0073,NA,8.46290000000000,8.51020000000000,0.32650000000000,2.53090000000000,2.5309,NA,24932.0257,8.3081,7.9816,0.3265,2.0023,8.5102,3.5709,4.9393,-0.9689,24932.0257,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,24948.4045,NA,8.39720000000000,8.62970000000000,0.30740000000000,2.76340000000000,2.7634,NA,24940.3338,8.3781,8.0707,0.3074,2.2044,8.6297,3.8238,4.8059,-0.3216,24940.3338,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,24957.5411,NA,9.13660000000000,9.12670000000000,0.42840000000000,2.75350000000000,2.7535,NA,24948.7119,9.2576,8.8292,0.4284,2.4560,9.1267,3.8860,5.2407,-0.7486,24948.7119,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,24966.2714,NA,8.73030000000000,8.63170000000000,0.48130000000000,2.65490000000000,2.6549,NA,24957.9695,8.7832,8.3019,0.4813,2.3251,8.6317,3.7950,4.8367,0.6259,24957.9695,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,24974.3446,NA,8.07320000000000,8.13100000000000,0.43870000000000,2.71270000000000,2.7127,NA,24966.7527,8.0306,7.5919,0.4387,2.1736,8.1310,3.6773,4.4537,0.6522,24966.7527,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,24984.4811,NA,10.13650000000000,9.96350000000000,0.35870000000000,2.53970000000000,2.5397,NA,24974.7833,10.0565,9.6978,0.3587,2.2740,9.9635,3.7994,6.1641,-1.9329,24974.7833,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,24993.2103,NA,8.72920000000000,8.56870000000000,0.37400000000000,2.37920000000000,2.3792,NA,24984.8398,8.7445,8.3705,0.3740,2.1810,8.5687,3.6100,4.9587,1.4878,24984.8398,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,25000.8842,NA,7.67390000000000,7.84220000000000,0.44480000000000,2.54750000000000,2.5475,NA,24993.5843,7.7447,7.2999,0.4448,2.0052,7.8422,3.5749,4.2673,0.9023,24993.5843,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,25009.7098,NA,8.82560000000000,9.04520000000000,0.31980000000000,2.76710000000000,2.7671,NA,25001.3290,8.7006,8.3808,0.3198,2.1027,9.0452,3.8484,5.1968,-1.3005,25001.3290,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,25020.5073,NA,10.79750000000000,10.54810000000000,0.34480000000000,2.51770000000000,2.5177,NA,25010.0296,10.8225,10.4777,0.3448,2.4473,10.5481,4.0831,6.4650,-1.8475,25010.0296,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,25028.1212,NA,7.61390000000000,7.57980000000000,0.35720000000000,2.48360000000000,2.4836,NA,25020.8521,7.6263,7.2691,0.3572,2.1729,7.5798,3.8026,3.7772,3.2427,25020.8521,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,25036.7232,NA,8.60200000000000,8.96270000000000,0.39480000000000,2.84430000000000,2.8443,NA,25028.4784,8.6396,8.2448,0.3948,2.1264,8.9627,3.8040,5.1587,-1.3364,25028.4784,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,25045.1135,NA,8.39030000000000,8.06560000000000,0.34760000000000,2.51960000000000,2.5196,NA,25037.1180,8.3431,7.9955,0.3476,2.4495,8.0656,3.7570,4.3086,0.5740,25037.1180,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,25055.0008,NA,9.88730000000000,9.81740000000000,0.38900000000000,2.44970000000000,2.4497,NA,25045.4611,9.9287,9.5397,0.3890,2.1720,9.8174,3.7934,6.0240,-1.4743,25045.4611,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,25062.8381,NA,7.83730000000000,7.95740000000000,0.39890000000000,2.56980000000000,2.5698,NA,25055.3898,7.8472,7.4483,0.3989,2.0607,7.9574,3.6587,4.2987,1.9713,25055.3898,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,25071.3941,NA,8.55600000000000,8.68880000000000,0.32700000000000,2.70260000000000,2.7026,NA,25063.2370,8.4841,8.1571,0.3270,2.1709,8.6888,3.7855,4.9033,-0.8416,25063.2370,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,25080.1172,NA,8.72310000000000,8.51500000000000,0.39480000000000,2.49450000000000,2.4945,NA,25071.7211,8.7909,8.3961,0.3948,2.3756,8.5150,3.6221,4.8929,-0.0309,25071.7211,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,25088.7996,NA,8.68240000000000,8.76120000000000,0.37210000000000,2.57330000000000,2.5733,NA,25080.5120,8.6597,8.2876,0.3721,2.0997,8.7612,3.8072,4.9540,0.0297,25080.5120,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,25097.0256,NA,8.22600000000000,8.23910000000000,0.42950000000000,2.58640000000000,2.5864,NA,25089.1717,8.2834,7.8539,0.4295,2.2012,8.2391,3.7837,4.4554,0.4206,25089.1717,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,25105.9747,NA,8.94910000000000,8.86100000000000,0.31670000000000,2.49830000000000,2.4983,NA,25097.4551,8.8363,8.5196,0.3167,2.1569,8.8610,3.9026,4.9584,-0.5776,25097.4551,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,25113.3500,NA,7.37530000000000,7.27780000000000,0.30500000000000,2.40080000000000,2.4008,NA,25106.2914,7.3636,7.0586,0.3050,2.1816,7.2778,3.4980,3.7798,1.5585,25106.2914,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,25123.0835,NA,9.73350000000000,9.63530000000000,0.43120000000000,2.30260000000000,2.3026,NA,25113.6550,9.8597,9.4285,0.4312,2.0958,9.6353,3.5560,6.0793,-2.2717,25113.6550,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,25131.4643,NA,8.38080000000000,8.60660000000000,0.48360000000000,2.52840000000000,2.5284,NA,25123.5147,8.4332,7.9496,0.4836,1.8714,8.6066,3.7251,4.8815,1.2531,25123.5147,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,25139.6880,NA,8.22370000000000,8.39650000000000,0.31850000000000,2.70120000000000,2.7012,NA,25131.9479,8.0586,7.7401,0.3185,2.0448,8.3965,3.8088,4.5877,0.0367,25131.9479,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,25148.8558,NA,9.16780000000000,8.98760000000000,0.48450000000000,2.52100000000000,2.5210,NA,25140.0065,9.3338,8.8493,0.4845,2.3827,8.9876,3.7248,5.2628,-0.9290,25140.0065,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,25157.7275,NA,8.87170000000000,8.78040000000000,0.35910000000000,2.42970000000000,2.4297,NA,25149.3403,8.7463,8.3872,0.3591,2.0365,8.7804,3.7369,5.0435,0.5534,25149.3403,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,25165.6344,NA,7.90690000000000,8.13880000000000,0.36310000000000,2.66160000000000,2.6616,NA,25158.0866,7.9109,7.5478,0.3631,2.0706,8.1388,3.7287,4.4101,0.6075,25158.0866,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,25174.4934,NA,8.85900000000000,8.59930000000000,0.46010000000000,2.40190000000000,2.4019,NA,25165.9975,8.9560,8.4959,0.4601,2.2985,8.5993,3.8376,4.7617,-0.6884,25165.9975,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,25182.3773,NA,7.88390000000000,8.05290000000000,0.29690000000000,2.57090000000000,2.5709,NA,25174.9535,7.7207,7.4238,0.2969,1.9418,8.0529,3.7481,4.3048,0.9031,25174.9535,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,25191.6177,NA,9.24040000000000,9.40950000000000,0.36940000000000,2.74000000000000,2.7400,NA,25182.6742,9.3129,8.9435,0.3694,2.2740,9.4095,3.9439,5.4656,-1.6888,25182.6742,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,25199.3307,NA,7.71300000000000,7.74970000000000,0.41150000000000,2.77670000000000,2.7767,NA,25191.9871,7.7551,7.3436,0.4115,2.3706,7.7497,3.7852,3.9645,1.5632,25191.9871,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,25208.0983,NA,8.76760000000000,8.64220000000000,0.48700000000000,2.65130000000000,2.6513,NA,25199.7422,8.8431,8.3561,0.4870,2.3652,8.6422,3.9582,4.6840,-0.8871,25199.7422,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,25216.8339,NA,8.73560000000000,8.62090000000000,0.42050000000000,2.53660000000000,2.5366,NA,25208.5853,8.6691,8.2486,0.4205,2.1643,8.6209,3.7225,4.8984,0.2222,25208.5853,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,25226.3020,NA,9.46810000000000,9.35990000000000,0.41010000000000,2.42840000000000,2.4284,NA,25217.2544,9.4577,9.0476,0.4101,2.1161,9.3599,3.7770,5.5829,-0.6908,25217.2544,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,25233.7249,NA,7.42290000000000,7.42360000000000,0.44920000000000,2.42910000000000,2.4291,NA,25226.7121,7.4620,7.0128,0.4492,2.0183,7.4236,3.5372,3.8864,2.0341,25226.7121,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,25243.0225,NA,9.29760000000000,9.33070000000000,0.32260000000000,2.46220000000000,2.4622,NA,25234.1741,9.1710,8.8484,0.3226,1.9799,9.3307,3.6557,5.6750,-1.8687,25234.1741,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,25250.9872,NA,7.96470000000000,8.27020000000000,0.30000000000000,2.76770000000000,2.7677,NA,25243.3451,7.9421,7.6421,0.3000,2.1396,8.2702,3.7624,4.5078,0.9008,25243.3451,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,25262.0325,NA,11.04530000000000,10.93920000000000,0.41070000000000,2.66160000000000,2.6616,NA,25251.2872,11.1560,10.7453,0.4107,2.4677,10.9392,3.9328,7.0064,-2.9971,25251.2872,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,25269.1091,NA,7.07660000000000,7.31070000000000,0.42810000000000,2.89570000000000,2.8957,NA,25262.4432,7.0940,6.6659,0.4281,2.2509,7.3107,3.9411,3.3696,3.8453,25262.4432,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,25278.6151,NA,9.50600000000000,9.05890000000000,0.34140000000000,2.44860000000000,2.4486,NA,25269.5372,9.4193,9.0779,0.3414,2.4676,9.0589,3.9273,5.1316,-1.9649,25269.5372,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,25287.7570,NA,9.14190000000000,9.37740000000000,0.45640000000000,2.68410000000000,2.6841,NA,25278.9565,9.2569,8.8005,0.4564,2.1072,9.3774,3.8709,5.5065,0.0419,25278.9565,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,25296.2548,NA,8.49780000000000,8.13470000000000,0.40570000000000,2.32100000000000,2.3210,NA,25288.2134,8.4471,8.0414,0.4057,2.2277,8.1347,3.5493,4.5854,1.1222,25288.2134,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,25304.5332,NA,8.27840000000000,8.42440000000000,0.40600000000000,2.46700000000000,2.4670,NA,25296.6605,8.2787,7.8727,0.4060,1.9153,8.4244,3.7756,4.6488,0.0227,25296.6605,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,25312.8414,NA,8.30820000000000,8.66500000000000,0.39400000000000,2.82380000000000,2.8238,NA,25304.9392,8.2962,7.9022,0.3940,2.0610,8.6650,3.8351,4.8299,-0.3863,25304.9392,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,25321.2213,NA,8.37990000000000,8.51790000000000,0.29760000000000,2.96180000000000,2.9618,NA,25313.2354,8.2835,7.9859,0.2976,2.4298,8.5179,3.9618,4.5561,-0.2217,25313.2354,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,25330.2009,NA,8.97960000000000,8.62660000000000,0.33180000000000,2.60880000000000,2.6088,NA,25321.5189,9.0138,8.6820,0.3318,2.6642,8.6266,3.8947,4.7319,-0.3431,25321.5189,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,25339.2969,NA,9.09600000000000,8.88810000000000,0.44730000000000,2.40090000000000,2.4009,NA,25330.5327,9.2115,8.7642,0.4473,2.2770,8.8881,4.2110,4.6771,0.1257,25330.5327,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,25347.2398,NA,7.94290000000000,8.23270000000000,0.31640000000000,2.69070000000000,2.6907,NA,25339.7442,7.8120,7.4956,0.3164,1.9536,8.2327,3.7028,4.5299,0.9788,25339.7442,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,25356.0229,NA,8.78310000000000,8.44650000000000,0.43100000000000,2.35410000000000,2.3541,NA,25347.5562,8.8977,8.4667,0.4310,2.3743,8.4465,3.7916,4.6549,-0.6345,25347.5562,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,25364.6706,NA,8.64770000000000,8.63650000000000,0.42150000000000,2.34290000000000,2.3429,NA,25356.4539,8.6382,8.2167,0.4215,1.9231,8.6365,3.6821,4.9544,0.2612,25356.4539,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,25373.4792,NA,8.80860000000000,9.30870000000000,0.38430000000000,2.84300000000000,2.8430,NA,25365.0921,8.7714,8.3871,0.3843,1.9214,9.3087,3.8974,5.4113,-0.6705,25365.0921,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,25382.7641,NA,9.28490000000000,9.09820000000000,0.34620000000000,2.65630000000000,2.6563,NA,25373.8635,9.2468,8.9006,0.3462,2.4587,9.0982,3.8494,5.2488,-0.3268,25373.8635,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,25392.6966,NA,9.93250000000000,9.73580000000000,0.42990000000000,2.45960000000000,2.4596,NA,25383.1103,10.0162,9.5863,0.4299,2.3101,9.7358,3.9199,5.8159,-0.4890,25383.1103,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,25401.7662,NA,9.06960000000000,9.10950000000000,0.55390000000000,2.49950000000000,2.4995,NA,25393.1265,9.1936,8.6397,0.5539,2.0297,9.1095,3.7998,5.3097,0.9067,25393.1265,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,25410.1250,NA,8.35880000000000,8.65270000000000,0.30350000000000,2.79340000000000,2.7934,NA,25402.3201,8.1084,7.8049,0.3035,1.9456,8.6527,3.8503,4.8024,0.5409,25402.3201,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,25421.8284,NA,11.70340000000000,11.44740000000000,0.32150000000000,2.53740000000000,2.5374,NA,25410.4285,11.7214,11.3999,0.3215,2.4899,11.4474,3.8168,7.6306,-3.3390,25410.4285,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,25429.0274,NA,7.19900000000000,7.06460000000000,0.46170000000000,2.40300000000000,2.4030,NA,25422.1499,7.3392,6.8775,0.4617,2.2159,7.0646,3.4898,3.5748,4.6568,25422.1499,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,25437.7457,NA,8.71830000000000,8.69920000000000,0.36280000000000,2.38390000000000,2.3839,NA,25429.4891,8.6194,8.2566,0.3628,1.9413,8.6992,3.6170,5.0822,-1.3600,25429.4891,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,25446.0746,NA,8.32890000000000,8.26380000000000,0.39640000000000,2.31880000000000,2.3188,NA,25438.1085,8.3625,7.9661,0.3964,2.0211,8.2638,3.5442,4.7196,0.3556,25438.1085,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,25455.0590,NA,8.98440000000000,9.42890000000000,0.43980000000000,2.76330000000000,2.7633,NA,25446.4710,9.0278,8.5880,0.4398,1.9224,9.4289,4.0940,5.3349,-1.0664,25446.4710,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,25463.4267,NA,8.36770000000000,8.21970000000000,0.40650000000000,2.61530000000000,2.6153,NA,25455.4988,8.3344,7.9279,0.4065,2.3235,8.2197,3.9099,4.3098,0.8081,25455.4988,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,25471.8761,NA,8.44940000000000,8.74900000000000,0.42700000000000,2.91490000000000,2.9149,NA,25463.8332,8.4699,8.0429,0.4270,2.2088,8.7490,4.0307,4.7183,-0.4146,25463.8332,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,25479.6527,NA,7.77660000000000,7.45540000000000,0.34160000000000,2.59370000000000,2.5937,NA,25472.3031,7.6912,7.3496,0.3416,2.4879,7.4554,3.6526,3.8028,1.0145,25472.3031,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,25489.8099,NA,10.15720000000000,10.17670000000000,0.39880000000000,2.61320000000000,2.6132,NA,25479.9943,10.2144,9.8156,0.3988,2.2521,10.1767,4.1834,5.9933,-2.4855,25479.9943,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,25498.2897,NA,8.47980000000000,8.35220000000000,0.42080000000000,2.48560000000000,2.4856,NA,25490.2087,8.5018,8.0810,0.4208,2.2144,8.3522,3.5709,4.7813,1.8622,25490.2087,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,25507.0048,NA,8.71510000000000,8.72020000000000,0.36950000000000,2.49070000000000,2.4907,NA,25498.7105,8.6638,8.2943,0.3695,2.0648,8.7202,3.8129,4.9073,-0.2184,25498.7105,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,25514.3921,NA,7.38730000000000,7.63390000000000,0.31320000000000,2.73730000000000,2.7373,NA,25507.3743,7.3310,7.0178,0.3132,2.1212,7.6339,3.7853,3.8486,1.0299,25507.3743,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,25523.7915,NA,9.39940000000000,9.49150000000000,0.47840000000000,2.82940000000000,2.8294,NA,25514.7053,9.5646,9.0862,0.4784,2.4241,9.4915,3.9449,5.5466,-2.1605,25514.7053,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,25532.6238,NA,8.83230000000000,8.52050000000000,0.37630000000000,2.51760000000000,2.5176,NA,25524.2699,8.7302,8.3539,0.3763,2.3510,8.5205,4.1459,4.3746,1.0441,25524.2699,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,25540.7444,NA,8.12060000000000,8.18310000000000,0.35830000000000,2.58010000000000,2.5801,NA,25533.0001,8.1026,7.7443,0.3583,2.1413,8.1831,3.8699,4.3132,0.5471,25533.0001,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,25548.8212,NA,8.07680000000000,8.28980000000000,0.31620000000000,2.79310000000000,2.7931,NA,25541.1027,8.0347,7.7185,0.3162,2.2218,8.2898,3.8018,4.4880,-0.1872,25541.1027,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,25559.3889,NA,10.56770000000000,10.46830000000000,0.32890000000000,2.69370000000000,2.6937,NA,25549.1374,10.5804,10.2515,0.3289,2.4769,10.4683,3.9041,6.5642,-2.4336,25549.1374,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,25567.2665,NA,7.87760000000000,7.89790000000000,0.43800000000000,2.71400000000000,2.7140,NA,25559.7178,7.9867,7.5487,0.4380,2.3648,7.8979,3.7943,4.1036,2.6825,25559.7178,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,25575.7078,NA,8.44130000000000,8.45680000000000,0.33220000000000,2.72950000000000,2.7295,NA,25567.7045,8.3355,8.0033,0.3322,2.2760,8.4568,3.7629,4.6939,-0.4701,25567.7045,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,25585.0917,NA,9.38390000000000,9.62260000000000,0.53160000000000,2.96820000000000,2.9682,NA,25576.0400,9.5833,9.0517,0.5316,2.3973,9.6226,4.1938,5.4288,-1.2871,25576.0400,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,25593.4534,NA,8.36170000000000,8.01670000000000,0.32860000000000,2.62320000000000,2.6232,NA,25585.6233,8.1587,7.8301,0.3286,2.4366,8.0167,3.8015,4.2152,1.5666,25585.6233,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,25601.9050,NA,8.45160000000000,8.48260000000000,0.39720000000000,2.65420000000000,2.6542,NA,25593.7820,8.5202,8.1230,0.3972,2.2946,8.4826,3.6469,4.8357,-0.3239,25593.7820,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,25610.6399,NA,8.73490000000000,8.53000000000000,0.32810000000000,2.44930000000000,2.4493,NA,25602.3022,8.6658,8.3377,0.3281,2.2570,8.5300,3.8215,4.7085,-0.0098,25602.3022,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,25618.7195,NA,8.07960000000000,8.11020000000000,0.44410000000000,2.47990000000000,2.4799,NA,25610.9680,8.1956,7.7515,0.4441,2.1212,8.1102,3.6436,4.4666,0.5556,25610.9680,NA,NA
