Application,ProcessID,SwapChainAddress,PresentRuntime,SyncInterval,PresentFlags,AllowsTearing,PresentMode,TimeInMs,MsBetweenSimulationStart,MsBetweenPresents,MsBetweenDisplayChange,MsInPresentAPI,MsRenderPresentLatency,MsUntilDisplayed,MsPCLatency,CPUStartTimeInMs,MsBetweenAppStart,MsCPUBusy,MsCPUWait,MsGPULatency,MsGPUTime,MsGPUBusy,MsGPUWait,MsAnimationError,AnimationTime,MsAllInputToPhotonLatency,MsClickToPhotonLatency
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,3338.8466,NA,4.70190000000000,5.07650000000000,0.57220000000000,5.57300000000000,5.5730,NA,3334.4239,4.9949,4.4227,0.5722,4.9192,5.0765,5.0765,0.0000,-0.1475,3334.4239,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,3343.4522,NA,4.60560000000000,4.55760000000000,0.30010000000000,5.52500000000000,5.5250,NA,3339.4188,4.3335,4.0334,0.3001,5.0008,4.5576,4.5576,0.0000,0.4373,3339.4188,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,3347.2831,NA,3.83090000000000,4.49590000000000,0.26270000000000,6.19000000000000,6.1900,NA,3343.7523,3.7935,3.5308,0.2627,5.2249,4.4959,4.4959,0.0000,-0.1624,3343.7523,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,3351.7372,NA,4.45410000000000,4.88390000000000,0.32540000000000,6.61980000000000,6.6198,NA,3347.5458,4.5168,4.1914,0.3254,5.9273,4.8839,4.8839,0.0000,-1.0904,3347.5458,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,3355.8240,NA,4.08680000000000,4.55040000000000,0.26970000000000,7.08340000000000,7.0834,NA,3352.0626,4.0311,3.7614,0.2697,6.2944,4.5504,4.5504,0.0000,-0.0336,3352.0626,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,3360.6191,NA,4.79510000000000,4.44940000000000,0.36120000000000,6.73770000000000,6.7377,NA,3356.0937,4.8866,4.5254,0.3612,6.8137,4.4494,4.4494,0.0000,-0.4183,3356.0937,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,3366.1013,NA,5.48220000000000,4.60620000000000,0.28400000000000,5.86170000000000,5.8617,NA,3360.9803,5.4050,5.1210,0.2840,6.3765,4.6062,4.6062,0.0000,0.2804,3360.9803,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,3370.4810,NA,4.37970000000000,5.02150000000000,0.30050000000000,6.50350000000000,6.5035,NA,3366.3853,4.3962,4.0957,0.3005,5.5777,5.0215,5.0215,0.0000,0.3835,3366.3853,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,3374.4002,NA,3.91920000000000,4.57430000000000,0.28050000000000,7.15860000000000,7.1586,NA,3370.7815,3.8992,3.6187,0.2805,6.2030,4.5743,4.5743,0.0000,-0.1781,3370.7815,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,3378.8558,NA,4.45560000000000,4.51270000000000,0.40960000000000,7.21570000000000,7.2157,NA,3374.6807,4.5847,4.1751,0.4096,6.8781,4.5127,4.5127,0.0000,-0.6135,3374.6807,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,3383.9450,NA,5.08920000000000,4.93010000000000,0.36360000000000,7.05660000000000,7.0566,NA,3379.2654,5.0432,4.6796,0.3636,6.8061,4.9301,4.9301,0.0000,-0.3454,3379.2654,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,3388.5481,NA,4.60310000000000,4.53960000000000,0.31380000000000,6.99310000000000,6.9931,NA,3384.3086,4.5533,4.2395,0.3138,6.6930,4.5396,4.5396,0.0000,0.5036,3384.3086,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,3392.8000,NA,4.25190000000000,4.44770000000000,0.27090000000000,7.18890000000000,7.1889,NA,3388.8619,4.2090,3.9381,0.2709,6.6793,4.4477,4.4477,0.0000,0.1056,3388.8619,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,3398.0111,NA,5.21110000000000,4.81440000000000,0.28940000000000,6.79220000000000,6.7922,NA,3393.0709,5.2296,4.9402,0.2894,6.9180,4.8144,4.8144,0.0000,-0.6054,3393.0709,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,3402.7393,NA,4.72820000000000,4.42520000000000,0.28200000000000,6.48920000000000,6.4892,NA,3398.3005,4.7208,4.4388,0.2820,6.5028,4.4252,4.4252,0.0000,0.8044,3398.3005,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,3407.5432,NA,4.80390000000000,4.43100000000000,0.30440000000000,6.11630000000000,6.1163,NA,3403.0213,4.8263,4.5219,0.3044,6.2072,4.4310,4.4310,0.0000,0.2898,3403.0213,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,3411.7228,NA,4.17960000000000,4.81990000000000,0.33580000000000,6.75660000000000,6.7566,NA,3407.8476,4.2110,3.8752,0.3358,5.8119,4.8199,4.8199,0.0000,0.0064,3407.8476,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,3417.3505,NA,5.62770000000000,4.56260000000000,0.37640000000000,5.69150000000000,5.6915,NA,3412.0586,5.6683,5.2919,0.3764,6.4208,4.5626,4.5626,0.0000,-0.3516,3412.0586,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,3421.4118,NA,4.06130000000000,4.55380000000000,0.26540000000000,6.18400000000000,6.1840,NA,3417.7269,3.9503,3.6849,0.2654,5.3151,4.5538,4.5538,0.0000,1.1145,3417.7269,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,3426.7160,NA,5.30420000000000,4.35300000000000,0.27690000000000,5.23280000000000,5.2328,NA,3421.6772,5.3157,5.0388,0.2769,5.9186,4.3530,4.3530,0.0000,-0.4027,3421.6772,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,3431.3890,NA,4.67300000000000,4.48610000000000,0.26200000000000,5.04590000000000,5.0459,NA,3426.9929,4.6581,4.3961,0.2620,4.9559,4.4861,4.4861,0.0000,0.8296,3426.9929,8.5971,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,3438.2354,NA,6.84640000000000,4.91760000000000,0.29820000000000,3.11710000000000,3.1171,NA,3431.6510,6.8826,6.5844,0.2982,4.7839,4.9176,4.9176,0.0000,-0.2595,3431.6510,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,3442.1372,NA,3.90180000000000,5.02720000000000,0.34860000000000,4.24250000000000,4.2425,NA,3438.5336,3.9522,3.6036,0.3486,2.8189,5.0272,5.0272,0.0000,1.8554,3438.5336,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,3446.8320,NA,4.69480000000000,4.92630000000000,0.35680000000000,4.47400000000000,4.4740,NA,3442.4858,4.7030,4.3462,0.3568,3.8939,4.9263,4.9263,0.0000,-0.9741,3442.4858,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,3450.7576,NA,3.92560000000000,4.52970000000000,0.25520000000000,5.07810000000000,5.0781,NA,3447.1888,3.8240,3.5688,0.2552,4.1172,4.5297,4.5297,0.0000,0.1733,3447.1888,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,3455.4121,NA,4.65450000000000,4.49240000000000,0.56820000000000,4.91600000000000,4.9160,NA,3451.0128,4.9675,4.3993,0.5682,4.8229,4.4924,4.4924,0.0000,-0.6684,3451.0128,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,3459.9645,NA,4.55240000000000,4.39960000000000,0.57490000000000,4.76320000000000,4.7632,NA,3455.9803,4.5591,3.9842,0.5749,4.3478,4.3996,4.3996,0.0000,0.5679,3455.9803,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,3465.1375,NA,5.17300000000000,4.45030000000000,0.34630000000000,4.04050000000000,4.0405,NA,3460.5394,4.9444,4.5981,0.3463,4.1883,4.4503,4.4503,0.0000,0.1088,3460.5394,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,3469.4165,NA,4.27900000000000,4.47990000000000,0.27940000000000,4.24140000000000,4.2414,NA,3465.4838,4.2121,3.9327,0.2794,3.6942,4.4799,4.4799,0.0000,0.4645,3465.4838,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,3473.9660,NA,4.54950000000000,5.16000000000000,0.34210000000000,4.85190000000000,4.8519,NA,3469.6959,4.6122,4.2701,0.3421,3.9620,5.1600,5.1600,0.0000,-0.9479,3469.6959,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,3478.2722,NA,4.30620000000000,4.41740000000000,0.29790000000000,4.96310000000000,4.9631,NA,3474.3081,4.2620,3.9641,0.2979,4.5098,4.4174,4.4174,0.0000,0.1948,3474.3081,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,3482.4714,NA,4.19920000000000,4.54930000000000,0.28090000000000,5.31320000000000,5.3132,NA,3478.5701,4.1822,3.9013,0.2809,4.6652,4.5493,4.5493,0.0000,-0.2873,3478.5701,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,3487.1021,NA,4.63070000000000,4.88780000000000,0.27270000000000,5.57030000000000,5.5703,NA,3482.7523,4.6225,4.3498,0.2727,5.0323,4.8878,4.8878,0.0000,-0.7056,3482.7523,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,3491.8080,NA,4.70590000000000,4.58690000000000,0.30000000000000,5.45130000000000,5.4513,NA,3487.3748,4.7332,4.4332,0.3000,5.2976,4.5869,4.5869,0.0000,0.0356,3487.3748,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,3496.4344,NA,4.62640000000000,4.44970000000000,0.26970000000000,5.27460000000000,5.2746,NA,3492.1080,4.5961,4.3264,0.2697,5.1513,4.4497,4.4497,0.0000,0.2835,3492.1080,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,3500.5734,NA,4.13900000000000,5.00760000000000,0.30390000000000,6.14320000000000,6.1432,NA,3496.7041,4.1732,3.8693,0.3039,5.0049,5.0076,5.0076,0.0000,-0.4115,3496.7041,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,3505.1755,NA,4.60210000000000,4.53980000000000,0.27550000000000,6.08090000000000,6.0809,NA,3500.8773,4.5737,4.2982,0.2755,5.8393,4.5398,4.5398,0.0000,-0.3666,3500.8773,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,3509.2024,NA,4.02690000000000,5.28800000000000,0.28600000000000,7.34200000000000,7.3420,NA,3505.4510,4.0374,3.7514,0.2860,5.8054,5.2880,5.2880,0.0000,-0.7143,3505.4510,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,3514.0461,NA,4.84370000000000,4.44640000000000,0.24690000000000,6.94470000000000,6.9447,NA,3509.4884,4.8046,4.5577,0.2469,7.0560,4.4464,4.4464,0.0000,-0.4090,3509.4884,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,3518.8288,NA,4.78270000000000,5.02270000000000,0.28510000000000,7.18470000000000,7.1847,NA,3514.2930,4.8209,4.5358,0.2851,6.6978,5.0227,5.0227,0.0000,-0.2181,3514.2930,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,3523.3333,NA,4.50450000000000,4.40170000000000,0.27280000000000,7.08190000000000,7.0819,NA,3519.1139,4.4922,4.2194,0.2728,6.8996,4.4017,4.4017,0.0000,0.4192,3519.1139,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,3528.2900,NA,4.95670000000000,4.59510000000000,0.28740000000000,6.72030000000000,6.7203,NA,3523.6061,4.9713,4.6839,0.2874,6.8091,4.5951,4.5951,0.0000,-0.1029,3523.6061,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,3533.5421,NA,5.25210000000000,4.99760000000000,0.28710000000000,6.46580000000000,6.4658,NA,3528.5774,5.2518,4.9647,0.2871,6.4329,4.9976,4.9976,0.0000,-0.0263,3528.5774,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,3537.7048,NA,4.16270000000000,4.43090000000000,0.29400000000000,6.73400000000000,6.7340,NA,3533.8292,4.1696,3.8756,0.2940,6.1787,4.4309,4.4309,0.0000,0.8209,3533.8292,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,3542.2268,NA,4.52200000000000,4.50370000000000,0.28900000000000,6.71570000000000,6.7157,NA,3537.9988,4.5170,4.2280,0.2890,6.4400,4.5037,4.5037,0.0000,-0.3341,3537.9988,9.7997,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,3547.7106,NA,5.48380000000000,5.04250000000000,0.27560000000000,6.27440000000000,6.2744,NA,3542.5158,5.4704,5.1948,0.2756,6.4267,5.0425,5.0425,0.0000,-0.5255,3542.5158,8.1060,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,3551.8343,NA,4.12370000000000,4.47850000000000,0.27720000000000,6.62920000000000,6.6292,NA,3547.9862,4.1253,3.8481,0.2772,5.9988,4.4785,4.4785,0.0000,0.9919,3547.9862,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,3556.6318,NA,4.79750000000000,4.59240000000000,0.26460000000000,6.42410000000000,6.4241,NA,3552.1115,4.7849,4.5203,0.2646,6.3520,4.5924,4.5924,0.0000,-0.4671,3552.1115,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,3562.7994,NA,6.16760000000000,5.11540000000000,0.65090000000000,5.37190000000000,5.3719,NA,3556.8964,6.5539,5.9030,0.6509,6.1595,5.1154,5.1154,0.0000,-0.3305,3556.8964,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,3568.4722,NA,5.67280000000000,4.49500000000000,0.30970000000000,4.19410000000000,4.1941,NA,3563.4503,5.3316,5.0219,0.3097,4.7210,4.4950,4.4950,0.0000,2.0589,3563.4503,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,3571.7877,NA,3.31550000000000,4.49370000000000,0.26410000000000,5.37230000000000,5.3723,NA,3568.7819,3.2699,3.0058,0.2641,3.8844,4.4937,4.4937,0.0000,0.8379,3568.7819,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,3576.4740,NA,4.68630000000000,4.89990000000000,0.27820000000000,5.58590000000000,5.5859,NA,3572.0518,4.7004,4.4222,0.2782,5.1082,4.8999,4.8999,0.0000,-1.6300,3572.0518,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,3581.2803,NA,4.80630000000000,4.41740000000000,0.25630000000000,5.19700000000000,5.1970,NA,3576.7522,4.7844,4.5281,0.2563,5.3077,4.4174,4.4174,0.0000,0.2830,3576.7522,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,3586.1544,NA,4.87410000000000,4.39160000000000,0.74790000000000,4.71450000000000,4.7145,NA,3581.5366,5.3657,4.6178,0.7479,4.9407,4.3916,4.3916,0.0000,0.3928,3581.5366,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,3590.7082,NA,4.55380000000000,4.46170000000000,0.46910000000000,4.62240000000000,4.6224,NA,3586.9023,4.2750,3.8059,0.4691,3.9666,4.4617,4.4617,0.0000,0.9040,3586.9023,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,3595.5859,NA,4.87770000000000,4.45890000000000,0.31300000000000,4.20360000000000,4.2036,NA,3591.1773,4.7216,4.4086,0.3130,4.1533,4.4589,4.4589,0.0000,-0.1839,3591.1773,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,3601.0088,NA,5.42290000000000,5.00130000000000,0.39390000000000,3.78200000000000,3.7820,NA,3595.8989,5.5038,5.1099,0.3939,3.8906,5.0013,4.9554,0.0459,-0.2797,3595.8989,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,3605.3726,NA,4.36380000000000,4.31290000000000,0.29500000000000,3.73110000000000,3.7311,NA,3601.4027,4.2649,3.9699,0.2950,3.3881,4.3129,4.3129,0.0000,1.1909,3601.4027,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,3609.7166,NA,4.34400000000000,4.56480000000000,0.28850000000000,3.95190000000000,3.9519,NA,3605.6676,4.3375,4.0490,0.2885,3.4361,4.5648,4.5648,0.0000,-0.2999,3605.6676,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,3614.2092,NA,4.49260000000000,5.00400000000000,0.30030000000000,4.46330000000000,4.4633,NA,3610.0051,4.5044,4.2041,0.3003,3.6634,5.0040,5.0040,0.0000,-0.6665,3610.0051,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,3618.3078,NA,4.09860000000000,4.57240000000000,0.58650000000000,4.93710000000000,4.9371,NA,3614.5095,4.3848,3.7983,0.5865,4.1630,4.5724,4.5724,0.0000,-0.0680,3614.5095,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,3622.5364,NA,4.22860000000000,4.37040000000000,0.29710000000000,5.07890000000000,5.0789,NA,3618.8943,3.9392,3.6421,0.2971,4.3506,4.3704,4.3704,0.0000,0.0144,3618.8943,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,3626.8833,NA,4.34690000000000,4.93850000000000,0.26350000000000,5.67050000000000,5.6705,NA,3622.8335,4.3133,4.0498,0.2635,4.7818,4.9385,4.9385,0.0000,-0.9993,3622.8335,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,3632.8352,NA,5.95190000000000,4.41440000000000,0.40900000000000,4.13300000000000,4.1330,NA,3627.1468,6.0974,5.6884,0.4090,5.4070,4.4144,4.4144,0.0000,-0.1011,3627.1468,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,3636.5191,NA,3.68390000000000,4.57510000000000,0.76570000000000,5.02420000000000,5.0242,NA,3633.2442,4.0406,3.2749,0.7657,3.7240,4.5751,4.5751,0.0000,1.5223,3633.2442,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,3641.1700,NA,4.65090000000000,4.29620000000000,0.72720000000000,4.66950000000000,4.6695,NA,3637.2848,4.6124,3.8852,0.7272,4.2585,4.2962,4.2962,0.0000,-0.2556,3637.2848,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,3645.4831,NA,4.31310000000000,4.42470000000000,0.80660000000000,4.78110000000000,4.7811,NA,3641.8972,4.3925,3.5859,0.8066,3.9423,4.4247,4.4247,0.0000,0.1877,3641.8972,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,3649.4831,NA,4.00000000000000,4.49380000000000,0.26130000000000,5.27490000000000,5.2749,NA,3646.2897,3.4547,3.1934,0.2613,3.9745,4.4938,4.4938,0.0000,-0.1013,3646.2897,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,3654.4615,NA,4.97840000000000,4.88910000000000,0.59250000000000,5.18560000000000,5.1856,NA,3649.7444,5.3096,4.7171,0.5925,5.0136,4.8891,4.8891,0.0000,-1.4344,3649.7444,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,3658.3643,NA,3.90280000000000,4.51090000000000,0.30630000000000,5.79370000000000,5.7937,NA,3655.0540,3.6166,3.3103,0.3063,4.5931,4.5109,4.5109,0.0000,0.7987,3655.0540,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,3663.0148,NA,4.65050000000000,4.52210000000000,0.31730000000000,5.66530000000000,5.6653,NA,3658.6706,4.6615,4.3442,0.3173,5.4874,4.5221,4.5221,0.0000,-0.9055,3658.6706,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,3667.3324,NA,4.31760000000000,4.51610000000000,0.28490000000000,5.86380000000000,5.8638,NA,3663.3321,4.2852,4.0003,0.2849,5.3480,4.5161,4.5161,0.0000,0.1454,3663.3321,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,3671.5923,NA,4.25990000000000,4.96170000000000,0.30220000000000,6.56560000000000,6.5656,NA,3667.6173,4.2772,3.9750,0.3022,5.5789,4.9617,4.9617,0.0000,-0.6765,3667.6173,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,3675.7234,NA,4.13110000000000,5.22510000000000,0.27490000000000,7.65960000000000,7.6596,NA,3671.8945,4.1038,3.8289,0.2749,6.2634,5.2251,5.2251,0.0000,-0.9479,3671.8945,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,3680.6932,NA,4.96980000000000,4.44550000000000,0.36720000000000,7.13530000000000,7.1353,NA,3675.9983,5.0621,4.6949,0.3672,7.3847,4.4455,4.4455,0.0000,-0.3417,3675.9983,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,3685.4660,NA,4.77280000000000,4.99470000000000,0.31100000000000,7.35720000000000,7.3572,NA,3681.0604,4.7166,4.4056,0.3110,6.7681,4.9947,4.9947,0.0000,0.0674,3681.0604,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,3690.0499,NA,4.58390000000000,5.04300000000000,0.27800000000000,7.81630000000000,7.8163,NA,3685.7770,4.5509,4.2729,0.2780,7.0462,5.0430,5.0430,0.0000,-0.3264,3685.7770,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,3695.1312,NA,5.08130000000000,4.47310000000000,0.41350000000000,7.20810000000000,7.2081,NA,3690.3279,5.2168,4.8033,0.4135,7.5383,4.4731,4.4731,0.0000,0.0778,3690.3279,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,3699.8135,NA,4.68230000000000,4.90360000000000,0.29970000000000,7.42940000000000,7.4294,NA,3695.5447,4.5685,4.2688,0.2997,6.7946,4.9036,4.9036,0.0000,0.3132,3695.5447,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,3704.4810,NA,4.66750000000000,4.51340000000000,0.33030000000000,7.27530000000000,7.2753,NA,3700.1132,4.6981,4.3678,0.3303,7.1297,4.5134,4.5134,0.0000,0.0551,3700.1132,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,3709.2030,NA,4.72200000000000,5.11380000000000,0.28250000000000,7.66710000000000,7.6671,NA,3704.8113,4.6742,4.3917,0.2825,6.9450,5.1138,5.1138,0.0000,-0.4157,3704.8113,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,3714.5704,NA,5.36740000000000,4.76710000000000,0.28210000000000,7.06680000000000,7.0668,NA,3709.4855,5.3670,5.0849,0.2821,7.3846,4.7671,4.7671,0.0000,-0.0929,3709.4855,13.3713,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,3718.9483,NA,4.37790000000000,4.41550000000000,0.30630000000000,7.10440000000000,7.1044,NA,3714.8525,4.4021,4.0958,0.3063,6.7847,4.4155,4.4155,0.0000,0.9515,3714.8525,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,3723.7883,NA,4.84000000000000,4.42120000000000,0.40000000000000,6.68560000000000,6.6856,NA,3719.2546,4.9337,4.5337,0.4000,6.7981,4.4212,4.4212,0.0000,-0.0191,3719.2546,NA,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,3728.0222,NA,4.23390000000000,5.04090000000000,0.26150000000000,7.49260000000000,7.4926,NA,3724.1883,4.0954,3.8339,0.2615,6.2856,5.0409,5.0409,0.0000,-0.1072,3724.1883,12.3905,NA
FortniteClient-Win64-Shipping.exe,6056,0x41525760,DXGI,0,512,1,Hardware: Independent Flip,3734.6466,NA,6.62440000000000,4.87660000000000,0.29560000000000,5.74480000000000,5.7448,NA,3728.2837,6.6585,6.3629,0.2956,7.2311,4.8766,4.8766,0.0000,-0.7812,3728.2837,9.8029,NA
